"district","Mes","indicator","instrument1","instrument2","num1","num2","rate_ratio","lo","hi","data_quality","concordance_oldversion"
"Beira","Feb","Positivos","LR","FB",219,615,2.80821917808219,2.40298465691911,3.29168989721306,"low",-1.80821917808219
"Beira","Jun","Positivos","LR","FB",722,816,1.13019390581717,1.02123938467252,1.25097165061842,"high",-0.130193905817175
"Beira","Mar","Positivos","LR","FB",168,615,3.66071428571429,3.08162528501627,4.3680917456761,"low",-2.66071428571429
"Beira","May","Positivos","LR","FB",689,478,0.693759071117562,0.616064837604317,0.780748495587636,"low",0.306240928882438
"Chimoio","Jul","Positivos","LR","FB",2121,2338,1.1023102310231,1.0389456779632,1.16958932210645,"high",-0.102310231023102
"Chimoio","Jun","Positivos","LR","FB",1317,101,0.0766894457099468,0.0620072730829613,0.0939435119908311,"low",0.923310554290053
"Chimoio","Mar","Positivos","LR","FB",1790,302,0.168715083798883,0.148852591524814,0.19069807147927,"low",0.831284916201117
"Chimoio","May","Positivos","LR","FB",1449,32,0.0220841959972395,0.0150480931525989,0.0313177157925143,"low",0.977915804002761
"Dondo","Apr","Positivos","LR","FB",664,1019,1.53463855421687,1.39035232154369,1.69478378982014,"low",-0.534638554216867
"Dondo","Feb","Positivos","LR","FB",502,479,0.954183266932271,0.840140027774333,1.08360242765563,"high",0.0458167330677291
"Dondo","Jul","Positivos","LR","FB",817,872,1.06731946144431,0.969055678580516,1.1756376402897,"high",-0.0673194614443084
"Dondo","Jun","Positivos","LR","FB",1236,2400,1.94174757281553,1.81221067535145,2.08134519114115,"low",-0.941747572815534
"Dondo","Mar","Positivos","LR","FB",358,141,0.393854748603352,0.321784848414173,0.47990612590049,"low",0.606145251396648
"Dondo","May","Positivos","LR","FB",569,2031,3.56942003514938,3.25091930147904,3.92405471010808,"low",-2.56942003514938
"Gondola","Apr","Positivos","LR","FB",3161,2230,0.705472951597596,0.667953515921214,0.745004011808928,"low",0.294527048402404
"Gondola","Feb","Positivos","LR","FB",1705,56,0.0328445747800587,0.0247046097052304,0.0428596027537132,"low",0.967155425219941
"Gondola","Mar","Positivos","LR","FB",1601,971,0.606495940037477,0.559445599755391,0.657240348843269,"low",0.393504059962523
"Gondola","May","Positivos","LR","FB",4313,1869,0.433341061905866,0.410229178805335,0.457619846113534,"low",0.566658938094134
"Manica","Apr","Positivos","LR","FB",3398,262,0.0771041789287816,0.0677382093079664,0.0874534789602944,"low",0.922895821071218
"Manica","Feb","Positivos","LR","FB",318,183,0.575471698113208,0.477130805741934,0.692412001197158,"low",0.424528301886792
"Manica","Jul","Positivos","LR","FB",938,243,0.259061833688699,0.224041648035306,0.298627960440778,"low",0.740938166311301
"Manica","Jun","Positivos","LR","FB",4595,2454,0.534058759521219,0.508312545273317,0.561005520178731,"low",0.465941240478781
"Manica","Mar","Positivos","LR","FB",1843,210,0.113944655453066,0.0983129272683868,0.131495526416166,"low",0.886055344546934
"Manica","May","Positivos","LR","FB",3270,53,0.0162079510703364,0.0121144604760372,0.0212532034913917,"low",0.983792048929664
"Nhamatanda","Apr","Positivos","LR","FB",1105,1160,1.04977375565611,0.965914353878904,1.14096210515302,"high",-0.0497737556561086
"Nhamatanda","Feb","Positivos","LR","FB",651,621,0.953917050691244,0.853221496371026,1.0664171914748,"high",0.0460829493087558
"Nhamatanda","Jul","Positivos","LR","FB",1093,1009,0.923147301006404,0.846599160989326,1.00654090377812,"high",0.0768526989935956
"Nhamatanda","Jun","Positivos","LR","FB",1199,397,0.331109257714762,0.294838993569057,0.371212974096633,"low",0.668890742285238
"Nhamatanda","Mar","Positivos","LR","FB",544,152,0.279411764705882,0.231869593851298,0.335050601756152,"low",0.720588235294118
"Nhamatanda","May","Positivos","LR","FB",1417,717,0.505998588567396,0.461883513899583,0.553948384354416,"low",0.494001411432604
"Beira","Apr","Tratados_ACTs","LR","FB",756,408,0.53968253968254,0.477285587719997,0.609543663790349,"low",0.46031746031746
"Beira","Feb","Tratados_ACTs","LR","FB",216,598,2.76851851851852,2.36568657699029,3.24978098860746,"low",-1.76851851851852
"Beira","Jul","Tratados_ACTs","LR","FB",433,519,1.1986143187067,1.05302054331719,1.36486626325286,"high",-0.198614318706697
"Beira","Jun","Tratados_ACTs","LR","FB",711,7,0.00984528832630099,0.00394394989817316,0.0203910742361627,"low",0.990154711673699
"Beira","Mar","Tratados_ACTs","LR","FB",164,352,2.14634146341463,1.77828905530039,2.59935720330285,"low",-1.14634146341463
"Beira","May","Tratados_ACTs","LR","FB",686,802,1.16909620991254,1.05448091613342,1.29644225534838,"high",-0.169096209912536
"Chimoio","Apr","Tratados_ACTs","LR","FB",2022,32,0.0158259149357072,0.0107953320214692,0.0224141393412374,"low",0.984174085064293
"Chimoio","Jul","Tratados_ACTs","LR","FB",1469,2233,1.52008168822328,1.42257600959511,1.62464137533764,"low",-0.520081688223281
"Chimoio","Jun","Tratados_ACTs","LR","FB",1298,99,0.076271186440678,0.0615332961493317,0.0936179264577226,"low",0.923728813559322
"Chimoio","Mar","Tratados_ACTs","LR","FB",1414,412,0.291371994342291,0.26045669816626,0.325395544584384,"low",0.708628005657709
"Dondo","Apr","Tratados_ACTs","LR","FB",664,1030,1.55120481927711,1.40566550172451,1.71272553406513,"low",-0.551204819277108
"Dondo","Feb","Tratados_ACTs","LR","FB",507,517,1.01972386587771,0.900400137089696,1.15490516406265,"high",-0.019723865877712
"Dondo","Jun","Tratados_ACTs","LR","FB",396,1264,3.19191919191919,2.84897046530151,3.58237996707432,"low",-2.19191919191919
"Dondo","Mar","Tratados_ACTs","LR","FB",356,560,1.57303370786517,1.37487102356435,1.80162560617478,"low",-0.573033707865168
"Dondo","May","Tratados_ACTs","LR","FB",569,1669,2.93321616871705,2.66538092241055,3.23168669484996,"low",-1.93321616871705
"Gondola","Apr","Tratados_ACTs","LR","FB",3444,140,0.040650406504065,0.0340818946691145,0.0481433272696176,"low",0.959349593495935
"Gondola","Feb","Tratados_ACTs","LR","FB",2538,53,0.0208825847123719,0.0155987182608305,0.0274025360417128,"low",0.979117415287628
"Gondola","May","Tratados_ACTs","LR","FB",4385,14,0.0031927023945268,0.00174401992339468,0.00536260836200681,"low",0.996807297605473
"Manica","Apr","Tratados_ACTs","LR","FB",6772,2099,0.309952746603662,0.295002698525243,0.325556420670595,"low",0.690047253396338
"Manica","Feb","Tratados_ACTs","LR","FB",3165,2046,0.646445497630332,0.611186544971353,0.683623333074271,"low",0.353554502369668
"Manica","Jul","Tratados_ACTs","LR","FB",337,1283,3.80712166172107,3.37408353455083,4.30521325333657,"low",-2.80712166172107
"Manica","Jun","Tratados_ACTs","LR","FB",2656,750,0.282379518072289,0.260050980530981,0.306335597740416,"low",0.717620481927711
"Manica","Mar","Tratados_ACTs","LR","FB",4024,2098,0.521371769383698,0.494333230595241,0.549767117938134,"low",0.478628230616302
"Nhamatanda","Apr","Tratados_ACTs","LR","FB",1082,1127,1.04158964879852,0.957372681719355,1.13325626346824,"high",-0.0415896487985213
"Nhamatanda","Feb","Tratados_ACTs","LR","FB",610,990,1.62295081967213,1.46571785634508,1.79817917207972,"low",-0.622950819672131
"Nhamatanda","Jul","Tratados_ACTs","LR","FB",1017,933,0.91740412979351,0.838505869190241,1.00363812714193,"high",0.0825958702064897
"Nhamatanda","Jun","Tratados_ACTs","LR","FB",1112,340,0.305755395683453,0.269985128507078,0.345552978886459,"low",0.694244604316547
"Nhamatanda","Mar","Tratados_ACTs","LR","FB",504,385,0.763888888888889,0.667235953396232,0.873999142072887,"medium",0.236111111111111
"Nhamatanda","May","Tratados_ACTs","LR","FB",1394,669,0.479913916786227,0.436997470849919,0.52663827458672,"low",0.520086083213773
"Beira","Apr","Testados","LR","RMUS",202,983,4.86633663366337,4.17847163837014,5.69028510521306,"low",-3.86633663366337
"Beira","Feb","Testados","LR","RMUS",1532,4903,3.20039164490862,3.02132702896123,3.39155383459355,"low",-2.20039164490862
"Beira","Jul","Testados","LR","RMUS",2960,3904,1.31891891891892,1.25707382776206,1.38391641797418,"low",-0.318918918918919
"Beira","Jun","Testados","LR","RMUS",848,1199,1.41391509433962,1.29379638698446,1.54571465344908,"low",-0.413915094339623
"Beira","Mar","Testados","LR","RMUS",1670,4358,2.60958083832335,2.46587792631092,2.76265329635701,"low",-1.60958083832335
"Beira","May","Testados","LR","RMUS",4372,5250,1.20082342177493,1.15336855689252,1.25027705422803,"medium",-0.200823421774931
"Chimoio","Apr","Testados","LR","RMUS",11644,14102,1.2110958433528,1.18165054911321,1.24129270561453,"medium",-0.2110958433528
"Chimoio","Feb","Testados","LR","RMUS",11998,11720,0.976829471578596,0.952197029943265,1.00209722963877,"high",0.0231705284214036
"Chimoio","Jul","Testados","LR","RMUS",6180,8560,1.38511326860841,1.34037268183531,1.43140930880638,"low",-0.385113268608414
"Chimoio","Jun","Testados","LR","RMUS",9235,9958,1.07828911748782,1.04808014105322,1.10937719631396,"high",-0.0782891174878181
"Chimoio","Mar","Testados","LR","RMUS",9813,11911,1.21379802303067,1.18169459271232,1.24679511194016,"medium",-0.213798023030674
"Chimoio","May","Testados","LR","RMUS",9479,11511,1.21436860428315,1.18169842008615,1.24796434291049,"medium",-0.214368604283152
"Dondo","Apr","Testados","LR","RMUS",4868,9757,2.00431388660641,1.93635026583912,2.07486889834341,"low",-1.00431388660641
"Dondo","Feb","Testados","LR","RMUS",3207,5070,1.58091674462114,1.51222826580719,1.65290875166753,"low",-0.580916744621141
"Dondo","Jul","Testados","LR","RMUS",1871,2419,1.29289150187066,1.21667657144017,1.37404326732242,"low",-0.292891501870657
"Dondo","Jun","Testados","LR","RMUS",2785,5536,1.98779174147217,1.89896257838118,2.08113626899974,"low",-0.987791741472172
"Dondo","Mar","Testados","LR","RMUS",2612,6024,2.3062787136294,2.20240169615094,2.41556322152895,"low",-1.3062787136294
"Dondo","May","Testados","LR","RMUS",3829,8750,2.28519195612431,2.19977636563419,2.3742610651724,"low",-1.28519195612431
"Gondola","Apr","Testados","LR","RMUS",1359,1227,0.902869757174393,0.83512127511468,0.976038109446513,"high",0.0971302428256071
"Gondola","Feb","Testados","LR","RMUS",224,1611,7.19196428571429,6.25014166687554,8.30812093290573,"low",-6.19196428571429
"Gondola","Jul","Testados","LR","RMUS",596,995,1.66946308724832,1.5067752239905,1.8509588756472,"low",-0.669463087248322
"Gondola","Jun","Testados","LR","RMUS",1027,1182,1.15092502434275,1.05771128781073,1.25251163328781,"high",-0.150925024342746
"Gondola","Mar","Testados","LR","RMUS",567,1056,1.86243386243386,1.68015833817441,2.0661676167662,"low",-0.862433862433862
"Gondola","May","Testados","LR","RMUS",1002,1856,1.85229540918164,1.71437205471277,2.00222084192836,"low",-0.852295409181637
"Manica","Apr","Testados","LR","RMUS",11004,12902,1.17248273355144,1.14294999268365,1.20279400675032,"medium",-0.172482733551436
"Manica","Feb","Testados","LR","RMUS",3581,3759,1.04970678581402,1.00247968000318,1.09917287339555,"high",-0.0497067858140184
"Manica","Jul","Testados","LR","RMUS",626,2068,3.30351437699681,3.01948518311481,3.61825619720223,"low",-2.30351437699681
"Manica","Jun","Testados","LR","RMUS",3677,2908,0.790862115855317,0.753057450609178,0.830506607858662,"medium",0.209137884144683
"Manica","Mar","Testados","LR","RMUS",3350,3251,0.97044776119403,0.924447998545612,1.01872743919483,"high",0.0295522388059701
"Manica","May","Testados","LR","RMUS",5977,6868,1.149071440522,1.10975317135066,1.18980765356162,"medium",-0.149071440522001
"Muanza","Apr","Testados","LR","RMUS",264,266,1.00757575757576,0.846611688282833,1.19917876172197,"high",-0.00757575757575758
"Muanza","Jul","Testados","LR","RMUS",392,689,1.75765306122449,1.55042171029194,1.99479565969592,"low",-0.75765306122449
"Muanza","Jun","Testados","LR","RMUS",787,1055,1.34053367217281,1.22115637714968,1.4720529041429,"low",-0.340533672172808
"Muanza","Mar","Testados","LR","RMUS",34,120,3.52941176470588,2.39427301249036,5.32900221332529,"low",-2.52941176470588
"Muanza","May","Testados","LR","RMUS",655,1093,1.66870229007634,1.51327773817135,1.84121121335429,"low",-0.668702290076336
"Nhamatanda","Apr","Testados","LR","RMUS",3753,3984,1.06155075939249,1.01500596098244,1.11024657605142,"high",-0.061550759392486
"Nhamatanda","Feb","Testados","LR","RMUS",1876,2324,1.23880597014925,1.16518812626243,1.31720737834599,"medium",-0.238805970149254
"Nhamatanda","Jul","Testados","LR","RMUS",2722,2342,0.860396767083027,0.813809320032026,0.909598312152224,"high",0.139603232916973
"Nhamatanda","Jun","Testados","LR","RMUS",2710,3443,1.27047970479705,1.20776442193976,1.33655367717203,"low",-0.270479704797048
"Nhamatanda","Mar","Testados","LR","RMUS",2195,2111,0.961731207289294,0.905522727090631,1.02141062321551,"high",0.0382687927107061
"Nhamatanda","May","Testados","LR","RMUS",3242,3667,1.13109191856878,1.07859643772434,1.18618352901917,"high",-0.131091918568785
"Beira","Apr","Positivos","LR","RMUS",41,65,1.58536585365854,1.05625070315568,2.40415424087777,"high",-0.585365853658537
"Beira","Feb","Positivos","LR","RMUS",219,603,2.75342465753425,2.35507203698268,3.22876153103889,"low",-1.75342465753425
"Beira","Jul","Positivos","LR","RMUS",434,540,1.24423963133641,1.09451445636986,1.41509312540852,"high",-0.244239631336406
"Beira","Jun","Positivos","LR","RMUS",282,458,1.6241134751773,1.39712800140007,1.89060582664052,"low",-0.624113475177305
"Beira","Mar","Positivos","LR","RMUS",168,352,2.0952380952381,1.73856809060566,2.53325649746474,"low",-1.0952380952381
"Beira","May","Positivos","LR","RMUS",856,907,1.05957943925234,0.964030673004834,1.16467444273,"high",-0.0595794392523364
"Chimoio","Apr","Positivos","LR","RMUS",5399,8908,1.64993517318022,1.59491057504666,1.70697818808436,"low",-0.649935173180219
"Chimoio","Feb","Positivos","LR","RMUS",7030,7977,1.13470839260313,1.09876558203047,1.1718460244932,"high",-0.134708392603129
"Chimoio","Jul","Positivos","LR","RMUS",2121,2382,1.12305516265912,1.05878034333673,1.19129196909657,"high",-0.123055162659123
"Chimoio","Jun","Positivos","LR","RMUS",4010,4244,1.05835411471322,1.01340390334603,1.10531284551602,"high",-0.058354114713217
"Chimoio","Mar","Positivos","LR","RMUS",4407,6861,1.5568413886998,1.4988161267823,1.61723984188968,"low",-0.556841388699796
"Chimoio","May","Positivos","LR","RMUS",4051,5530,1.36509503826216,1.31063103400836,1.42191313920007,"low",-0.365095038262158
"Dondo","Apr","Positivos","LR","RMUS",1464,4174,2.85109289617486,2.68565071742634,3.02803829094588,"low",-1.85109289617486
"Dondo","Feb","Positivos","LR","RMUS",1445,2656,1.83806228373702,1.72333666925745,1.96103119319855,"low",-0.838062283737024
"Dondo","Jul","Positivos","LR","RMUS",817,1067,1.30599755201958,1.19113760689459,1.43234102448167,"medium",-0.305997552019584
"Dondo","Jun","Positivos","LR","RMUS",1236,2576,2.08414239482201,1.94672072405055,2.23218631383439,"low",-1.08414239482201
"Dondo","Mar","Positivos","LR","RMUS",847,1959,2.31286894923259,2.13266445992211,2.50996069803966,"low",-1.31286894923259
"Dondo","May","Positivos","LR","RMUS",1591,3052,1.91829038340666,1.80488285070525,2.03942343996225,"low",-0.918290383406662
"Gondola","Apr","Positivos","LR","RMUS",919,720,0.783460282916213,0.709655943664458,0.864681251050478,"medium",0.216539717083787
"Gondola","Feb","Positivos","LR","RMUS",174,569,3.27011494252874,2.75472757014434,3.89794407974767,"low",-2.27011494252874
"Gondola","Jul","Positivos","LR","RMUS",563,601,1.06749555950266,0.94998121344158,1.19968198623469,"high",-0.0674955595026643
"Gondola","Jun","Positivos","LR","RMUS",986,274,0.27789046653144,0.242184159596667,0.318010086867034,"low",0.72210953346856
"Gondola","Mar","Positivos","LR","RMUS",326,582,1.78527607361963,1.55622636434229,2.05084459050733,"low",-0.785276073619632
"Gondola","May","Positivos","LR","RMUS",855,993,1.16140350877193,1.05884261872618,1.27410418589443,"high",-0.16140350877193
"Manica","Apr","Positivos","LR","RMUS",6999,8170,1.16730961565938,1.13049563004863,1.20534620206065,"medium",-0.16730961565938
"Manica","Feb","Positivos","LR","RMUS",2874,3031,1.05462769659012,1.00182910562563,1.11022835171078,"high",-0.0546276965901183
"Manica","Jul","Positivos","LR","RMUS",337,1319,3.91394658753709,3.47001496210612,4.42450377960998,"low",-2.91394658753709
"Manica","Jun","Positivos","LR","RMUS",2659,1937,0.728469349379466,0.686689124746418,0.772685837902229,"low",0.271530650620534
"Manica","Mar","Positivos","LR","RMUS",2207,2319,1.05074762120526,0.990827183840375,1.1143155637264,"high",-0.050747621205256
"Manica","May","Positivos","LR","RMUS",3270,4525,1.38379204892966,1.32262623249287,1.44790559637389,"low",-0.383792048929664
"Muanza","Apr","Positivos","LR","RMUS",183,186,1.01639344262295,0.824286819870794,1.25338795295666,"high",-0.0163934426229508
"Muanza","Jul","Positivos","LR","RMUS",184,295,1.60326086956522,1.32914454610336,1.93802398951906,"low",-0.603260869565217
"Muanza","Jun","Positivos","LR","RMUS",475,647,1.36210526315789,1.20810509078279,1.53660145452577,"low",-0.362105263157895
"Muanza","Mar","Positivos","LR","RMUS",20,70,3.5,2.10436747806192,6.07529322390652,"low",-2.5
"Muanza","May","Positivos","LR","RMUS",296,507,1.71283783783784,1.48113278427178,1.98362983815696,"low",-0.712837837837838
"Nhamatanda","Apr","Positivos","LR","RMUS",1105,1139,1.03076923076923,0.948062378340028,1.12072117309815,"high",-0.0307692307692308
"Nhamatanda","Feb","Positivos","LR","RMUS",55,60,1.09090909090909,0.743928337391291,1.60246989119924,"high",-0.0909090909090909
"Nhamatanda","Jul","Positivos","LR","RMUS",1093,1002,0.916742909423605,0.840589484496833,0.999713232124344,"high",0.0832570905763952
"Nhamatanda","Jun","Positivos","LR","RMUS",1199,1488,1.24103419516264,1.14936201284752,1.34023194228264,"medium",-0.241034195162636
"Nhamatanda","Mar","Positivos","LR","RMUS",58,58,1,0.682792631737893,1.46457350814511,"high",0
"Nhamatanda","May","Positivos","LR","RMUS",1417,1563,1.1030345800988,1.02585762488368,1.18609454968341,"high",-0.1030345800988
"Beira","Apr","Tratados_ACTs","LR","RMUS",41,279,6.80487804878049,4.89001318839853,9.6910257077805,"low",-5.80487804878049
"Beira","Feb","Tratados_ACTs","LR","RMUS",285,760,2.66666666666667,2.32421181041455,3.06639900660676,"low",-1.66666666666667
"Beira","Jul","Tratados_ACTs","LR","RMUS",433,525,1.21247113163972,1.06557154701619,1.38018676182966,"high",-0.212471131639723
"Beira","Jun","Tratados_ACTs","LR","RMUS",284,458,1.61267605633803,1.38773778589444,1.87663642154028,"low",-0.612676056338028
"Beira","Mar","Tratados_ACTs","LR","RMUS",164,337,2.05487804878049,1.70006793638569,2.49184087571885,"low",-1.05487804878049
"Beira","May","Tratados_ACTs","LR","RMUS",852,1099,1.28990610328638,1.17843666200175,1.41228902590691,"medium",-0.289906103286385
"Chimoio","Apr","Tratados_ACTs","LR","RMUS",5426,7824,1.44194618503502,1.39269226913832,1.49302334953173,"low",-0.441946185035017
"Chimoio","Feb","Tratados_ACTs","LR","RMUS",6703,7577,1.1303893778905,1.09369847449597,1.16833054421105,"high",-0.130389377890497
"Chimoio","Jul","Tratados_ACTs","LR","RMUS",1469,2253,1.53369639210347,1.43548965882566,1.6390022321862,"low",-0.533696392103472
"Chimoio","Jun","Tratados_ACTs","LR","RMUS",3984,3554,0.892068273092369,0.852385139328831,0.933571376197675,"high",0.107931726907631
"Chimoio","Mar","Tratados_ACTs","LR","RMUS",4034,6920,1.71541893901834,1.64985210548021,1.78376970573912,"low",-0.715418939018344
"Chimoio","May","Tratados_ACTs","LR","RMUS",3999,5027,1.25706426606652,1.20568589327135,1.31069691888412,"low",-0.257064266066517
"Dondo","Apr","Tratados_ACTs","LR","RMUS",1457,4162,2.85655456417296,2.69044907825437,3.03423727823135,"low",-1.85655456417296
"Dondo","Feb","Tratados_ACTs","LR","RMUS",1433,2616,1.82554082344731,1.71099583852957,1.94835624940976,"low",-0.825540823447313
"Dondo","Jul","Tratados_ACTs","LR","RMUS",815,1048,1.28588957055215,1.17228509471793,1.41088540469231,"medium",-0.285889570552147
"Dondo","Jun","Tratados_ACTs","LR","RMUS",1242,3140,2.52818035426731,2.366652064318,2.70202166425257,"low",-1.52818035426731
"Dondo","Mar","Tratados_ACTs","LR","RMUS",844,1955,2.31635071090047,2.13560615594741,2.51406347008225,"low",-1.31635071090047
"Dondo","May","Tratados_ACTs","LR","RMUS",1682,3186,1.89417360285375,1.78495245349321,2.01062905792518,"low",-0.894173602853746
"Gondola","Apr","Tratados_ACTs","LR","RMUS",978,720,0.736196319018405,0.667713005517324,0.811407607177365,"medium",0.263803680981595
"Gondola","Feb","Tratados_ACTs","LR","RMUS",744,569,0.764784946236559,0.684491566224319,0.854143257570466,"medium",0.235215053763441
"Gondola","Jul","Tratados_ACTs","LR","RMUS",563,601,1.06749555950266,0.94998121344158,1.19968198623469,"high",-0.0674955595026643
"Gondola","Jun","Tratados_ACTs","LR","RMUS",983,818,0.832146490335707,0.757500668655187,0.913961726597618,"high",0.167853509664293
"Gondola","Mar","Tratados_ACTs","LR","RMUS",770,582,0.755844155844156,0.677531649870019,0.842854400863931,"medium",0.244155844155844
"Gondola","May","Tratados_ACTs","LR","RMUS",977,993,1.01637666325486,0.929520149348718,1.11136742042888,"high",-0.0163766632548618
"Manica","Apr","Tratados_ACTs","LR","RMUS",6772,5883,0.868724158298878,0.838759516586036,0.899739918263086,"medium",0.131275841701122
"Manica","Feb","Tratados_ACTs","LR","RMUS",2872,2967,1.03307799442897,0.981080307973103,1.0878433791943,"high",-0.0330779944289694
"Manica","Jul","Tratados_ACTs","LR","RMUS",337,1283,3.80712166172107,3.37408353455083,4.30521325333657,"low",-2.80712166172107
"Manica","Jun","Tratados_ACTs","LR","RMUS",2656,1844,0.694277108433735,0.653877305791798,0.73705363170569,"low",0.305722891566265
"Manica","Mar","Tratados_ACTs","LR","RMUS",2198,2308,1.05004549590537,0.990035608208715,1.11371639322355,"high",-0.0500454959053685
"Manica","May","Tratados_ACTs","LR","RMUS",3522,4407,1.25127768313458,1.19678435405802,1.30832456970024,"medium",-0.251277683134583
"Muanza","Apr","Tratados_ACTs","LR","RMUS",183,186,1.01639344262295,0.824286819870794,1.25338795295666,"high",-0.0163934426229508
"Muanza","Jul","Tratados_ACTs","LR","RMUS",151,295,1.95364238410596,1.60034320485948,2.39300982147812,"low",-0.95364238410596
"Muanza","Jun","Tratados_ACTs","LR","RMUS",475,608,1.28,1.13335781780709,1.44628650938821,"medium",-0.28
"Muanza","Mar","Tratados_ACTs","LR","RMUS",20,70,3.5,2.10436747806192,6.07529322390652,"low",-2.5
"Muanza","May","Tratados_ACTs","LR","RMUS",222,301,1.35585585585586,1.13621654426497,1.6199319796157,"medium",-0.355855855855856
"Nhamatanda","Apr","Tratados_ACTs","LR","RMUS",1082,1145,1.05822550831793,0.972990037549728,1.15098560920432,"high",-0.0582255083179298
"Nhamatanda","Feb","Tratados_ACTs","LR","RMUS",610,709,1.16229508196721,1.04158202953163,1.29729535474392,"high",-0.162295081967213
"Nhamatanda","Jul","Tratados_ACTs","LR","RMUS",1017,899,0.883972468043264,0.807212470779494,0.967907846551496,"high",0.116027531956735
"Nhamatanda","Jun","Tratados_ACTs","LR","RMUS",1112,1488,1.33812949640288,1.23726574237477,1.44754011062933,"low",-0.338129496402878
"Nhamatanda","Mar","Tratados_ACTs","LR","RMUS",504,525,1.04166666666667,0.920058693655308,1.17944244815486,"high",-0.0416666666666667
"Nhamatanda","May","Tratados_ACTs","LR","RMUS",1394,1566,1.12338593974175,1.04449599661997,1.20832798285952,"high",-0.12338593974175
"Gondola","Jul","Obitos","LR","RMUS",3,2,0.666666666666667,0.0556818890072143,5.81975657896078,"high",0.333333333333333
"Gondola","Jun","Obitos","LR","RMUS",4,1,0.25,0.00507640309029595,2.52631610868175,"high",0.75
"Gondola","Mar","Obitos","LR","RMUS",6,3,0.5,0.0809112102399224,2.34118449087655,"high",0.5
"Manica","Jun","Obitos","LR","RMUS",1,1,1,0.0127393670836666,78.4968353162628,"high",0
"Manica","May","Obitos","LR","RMUS",2,1,0.5,0.00847498034911153,9.60452988472286,"high",0.5
"Muanza","May","Obitos","LR","RMUS",4,3,0.75,0.109863474663122,4.43325988918238,"high",0.25
"Nhamatanda","Apr","Obitos","LR","RMUS",1,4,4,0.395833283318533,196.989872989321,"high",-3
"Nhamatanda","Jul","Obitos","LR","RMUS",1,1,1,0.0127393670836666,78.4968353162628,"high",0
"Nhamatanda","Jun","Obitos","LR","RMUS",1,1,1,0.0127393670836666,78.4968353162628,"high",0
"Nhamatanda","Mar","Obitos","LR","RMUS",1,3,3,0.240880227829262,157.492088274811,"high",-2
"Beira","Apr","Testados","LR","NEP_FISICO",5163,5601,1.08483439860546,1.04439150244942,1.12685988918824,"high",-0.0848343986054619
"Beira","Feb","Testados","LR","NEP_FISICO",1532,4903,3.20039164490862,3.02132702896123,3.39155383459355,"low",-2.20039164490862
"Beira","Jul","Testados","LR","NEP_FISICO",3538,5105,1.44290559638214,1.38207541120134,1.50653973576264,"low",-0.442905596382137
"Beira","Jun","Testados","LR","NEP_FISICO",4116,5031,1.22230320699708,1.17274155125737,1.2740138836926,"medium",-0.222303206997085
"Beira","Mar","Testados","LR","NEP_FISICO",2130,5232,2.45633802816901,2.3352064329521,2.58445234542883,"low",-1.45633802816901
"Beira","May","Testados","LR","NEP_FISICO",4372,5250,1.20082342177493,1.15336855689252,1.25027705422803,"medium",-0.200823421774931
"Chimoio","Apr","Testados","LR","NEP_FISICO",3713,3446,0.928090492862914,0.885788069495836,0.972393455819717,"high",0.0719095071370859
"Chimoio","Feb","Testados","LR","NEP_FISICO",3110,3805,1.22347266881029,1.16654920436491,1.28324696384394,"medium",-0.223472668810289
"Chimoio","Jul","Testados","LR","NEP_FISICO",6180,8560,1.38511326860841,1.34037268183531,1.43140930880638,"low",-0.385113268608414
"Chimoio","Jun","Testados","LR","NEP_FISICO",9235,9958,1.07828911748782,1.04808014105322,1.10937719631396,"high",-0.0782891174878181
"Chimoio","Mar","Testados","LR","NEP_FISICO",3510,5956,1.6968660968661,1.62727493375943,1.76963377406229,"low",-0.696866096866097
"Chimoio","May","Testados","LR","NEP_FISICO",9479,11511,1.21436860428315,1.18169842008615,1.24796434291049,"medium",-0.214368604283152
"Dondo","Apr","Testados","LR","NEP_FISICO",4868,9757,2.00431388660641,1.93635026583912,2.07486889834341,"low",-1.00431388660641
"Dondo","Feb","Testados","LR","NEP_FISICO",3207,5070,1.58091674462114,1.51222826580719,1.65290875166753,"low",-0.580916744621141
"Dondo","Jul","Testados","LR","NEP_FISICO",3249,5829,1.79409048938135,1.71843310736798,1.87332601364642,"low",-0.794090489381348
"Dondo","Jun","Testados","LR","NEP_FISICO",2785,5536,1.98779174147217,1.89896257838118,2.08113626899974,"low",-0.987791741472172
"Dondo","Mar","Testados","LR","NEP_FISICO",2612,6024,2.3062787136294,2.20240169615094,2.41556322152895,"low",-1.3062787136294
"Dondo","May","Testados","LR","NEP_FISICO",3829,8750,2.28519195612431,2.19977636563419,2.3742610651724,"low",-1.28519195612431
"Gondola","Apr","Testados","LR","NEP_FISICO",5394,8030,1.48869113830182,1.43801974555946,1.54123849079696,"low",-0.488691138301817
"Gondola","Feb","Testados","LR","NEP_FISICO",2355,7606,3.22972399150743,3.08342481562486,3.38392699313599,"low",-2.22972399150743
"Gondola","Jul","Testados","LR","NEP_FISICO",3566,8022,2.24957936062815,2.16229073011837,2.3407442221581,"low",-1.24957936062815
"Gondola","Jun","Testados","LR","NEP_FISICO",3682,8387,2.2778381314503,2.19099931518302,2.36846750067115,"low",-1.2778381314503
"Gondola","Mar","Testados","LR","NEP_FISICO",2813,5808,2.06469960895841,1.97345732135579,2.16054447400973,"low",-1.06469960895841
