"Unidade_Sanitaria","Mes","indicator","instrument1","instrument2","num1","num2","rate_ratio","lo","hi","data_quality","concordance_oldversion"
"CS Muanza Baixo","Apr","Testados","RMUS","SIS_MA",266,266,1,0.840516193214837,1.18974507341157,"high",0
"CS Muanza Baixo","Feb","Testados","RMUS","SIS_MA",122,132,1.08196721311475,0.839439969858554,1.39549153963371,"high",-0.0819672131147541
"CS Muanza Baixo","Jul","Testados","RMUS","SIS_MA",173,173,1,0.805271406921946,1.2418173443192,"high",0
"CS Muanza Baixo","Jun","Testados","RMUS","SIS_MA",252,252,1,0.836434026344764,1.19555155398212,"high",0
"CS Muanza Baixo","Mar","Testados","RMUS","SIS_MA",120,120,1,0.769917908417768,1.29883977118426,"high",0
"CS Muanza Sede","Jul","Testados","RMUS","SIS_MA",516,516,1,0.883406246760894,1.13198203393581,"high",0
"CS Muanza Sede","Jun","Testados","RMUS","SIS_MA",803,803,1,0.905683554159059,1.1041384106047,"high",0
"CS Muanza Sede","May","Testados","RMUS","SIS_MA",1093,1091,0.998170173833486,0.917016394724934,1.08650406776567,"high",0.00182982616651418
"CS Munhava","Feb","Testados","RMUS","SIS_MA",4152,4152,1,0.957664593231015,1.04420692491737,"high",0
"CS Munhava","Jul","Testados","RMUS","SIS_MA",3904,3904,1,0.956362477168059,1.04562864381836,"high",0
"CS Munhava","Mar","Testados","RMUS","SIS_MA",4358,4358,1,0.958661466095703,1.04312109682749,"high",0
"CS Munhava","May","Testados","RMUS","SIS_MA",4436,4436,1,0.959020861644994,1.04273018449746,"high",0
"CS Vila Nova","Apr","Testados","RMUS","SIS_MA",3446,3446,1,0.953602386674066,1.04865509354245,"high",0
"CS Vila Nova","Feb","Testados","RMUS","SIS_MA",3805,3805,1,0.955807865375068,1.04623537452016,"high",0
"CS Vila Nova","Jul","Testados","RMUS","SIS_MA",2940,2940,1,0.949841041144603,1.05280774011929,"high",0
"CS Vila Nova","Jun","Testados","RMUS","SIS_MA",3450,3460,1.00289855072464,0.956426373620653,1.05162963791299,"high",-0.00289855072463768
"CS Vila Nova","Mar","Testados","RMUS","SIS_MA",6256,5956,0.952046035805627,0.918702905398479,0.9865916472886,"high",0.0479539641943734
"CS Vila Nova","May","Testados","RMUS","SIS_MA",3882,3882,1,0.956241045299859,1.04576142690719,"high",0
"Eduardo Mondlane","Jul","Testados","RMUS","SIS_MA",5620,5620,1,0.963529616186037,1.03785081766176,"high",0
"Eduardo Mondlane","Jun","Testados","RMUS","SIS_MA",6508,6508,1,0.966076013893837,1.03511523484516,"high",0
"Eduardo Mondlane","May","Testados","RMUS","SIS_MA",7629,7629,1,0.968636797847517,1.03237870192644,"high",0
"HD Manica","Apr","Testados","RMUS","SIS_MA",9341,9341,1,0.971624052675794,1.02920465713674,"high",0
"HD Manica","May","Testados","RMUS","SIS_MA",3483,3480,0.999138673557278,0.953013715002929,1.04749578464014,"high",0.000861326442721792
"HR Nhamatanda","Jun","Testados","RMUS","SIS_MA",3275,3275,1,0.95242806399763,1.04994806201184,"high",0
"HR Nhamatanda","May","Testados","RMUS","SIS_MA",3487,3487,1,0.953871182628572,1.0483595879732,"high",0
"CS Cheadeia","Jul","Positivos","RMUS","SIS_MA",48,48,1,0.656116991472209,1.52411843161717,"high",0
"CS Cheadeia","Jun","Positivos","RMUS","SIS_MA",60,60,1,0.687391397473787,1.45477526148141,"high",0
"CS Cheadeia","May","Positivos","RMUS","SIS_MA",65,65,1,0.698034379750549,1.4325941945114,"high",0
"CS Dondo","Apr","Positivos","RMUS","SIS_MA",3105,3105,1,0.951166923071219,1.05134017567716,"high",0
"CS Dondo","Feb","Positivos","RMUS","SIS_MA",1616,962,0.59529702970297,0.549059498508949,0.645160369856955,"low",0.40470297029703
"CS Dondo","Jun","Positivos","RMUS","SIS_MA",1233,1233,1,0.923346453640122,1.08301710160654,"high",0
"CS Dondo","Mar","Positivos","RMUS","SIS_MA",1305,1305,1,0.9254295004379,1.080579341297,"high",0
"CS Dondo","May","Positivos","RMUS","SIS_MA",1710,1710,1,0.934619591093091,1.06995403213241,"high",0
"CS Inchope","Apr","Positivos","RMUS","SIS_MA",720,720,1,0.900600049365578,1.11037080300456,"high",0
"CS Inchope","Feb","Positivos","RMUS","SIS_MA",569,569,1,0.888725971696544,1.12520622986975,"high",0
"CS Inchope","Jul","Positivos","RMUS","SIS_MA",601,607,1.00998336106489,0.90076933098401,1.13245776862912,"high",-0.00998336106489185
"CS Inchope","Jun","Positivos","RMUS","SIS_MA",274,803,2.93065693430657,2.55195925550792,3.37378047911673,"low",-1.93065693430657
"CS Inchope","Mar","Positivos","RMUS","SIS_MA",582,582,1,0.889921808321654,1.12369422869403,"high",0
"CS Inchope","May","Positivos","RMUS","SIS_MA",993,993,1,0.914871832241098,1.09304928270703,"high",0
"CS Mafambisse","Apr","Positivos","RMUS","SIS_MA",1069,1069,1,0.917855865809639,1.08949567927847,"high",0
"CS Mafambisse","Feb","Positivos","RMUS","SIS_MA",1040,1040,1,0.916755030197691,1.09080394114048,"high",0
"CS Mafambisse","Jul","Positivos","RMUS","SIS_MA",1067,1067,1,0.917781358635773,1.0895841265358,"high",0
"CS Mafambisse","Jun","Positivos","RMUS","SIS_MA",1343,1343,1,0.926462011002068,1.07937507218282,"high",0
"CS Mafambisse","Mar","Positivos","RMUS","SIS_MA",654,654,1,0.895903797595668,1.11619127263853,"high",0
"CS Mafambisse","May","Positivos","RMUS","SIS_MA",1342,1342,1,0.926435391997089,1.07940608556019,"high",0
"CS Mascarenhas","Apr","Positivos","RMUS","SIS_MA",65,279,4.29230769230769,3.26636069297528,5.71298790015597,"low",-3.29230769230769
"CS Mascarenhas","Jun","Positivos","RMUS","SIS_MA",458,458,1,0.876591944940667,1.14078164392406,"high",0
"CS Mascarenhas","May","Positivos","RMUS","SIS_MA",69,238,3.44927536231884,2.62817220982626,4.57756051569643,"low",-2.44927536231884
"CS Messica","Apr","Positivos","RMUS","SIS_MA",2413,2413,1,0.944743332191996,1.0584885501968,"high",0
"CS Messica","Feb","Positivos","RMUS","SIS_MA",3031,3031,1,0.950585512493595,1.05198321124922,"high",0
"CS Messica","Jul","Positivos","RMUS","SIS_MA",1319,1311,0.99393479909022,0.920088445095512,1.07370317114904,"high",0.00606520090978014
"CS Messica","Jun","Positivos","RMUS","SIS_MA",1937,1937,1,0.938477033657742,1.06555617680112,"high",0
"CS Messica","Mar","Positivos","RMUS","SIS_MA",2319,31,0.0133678309616214,0.00906147357640678,0.0190276931229084,"low",0.986632169038379
"CS Messica","May","Positivos","RMUS","SIS_MA",2473,2473,1,0.945403753483518,1.05774913238424,"high",0
"CS Muanza Baixo","Jul","Positivos","RMUS","SIS_MA",109,109,1,0.759730267044392,1.31625662867209,"high",0
"CS Muanza Baixo","Jun","Positivos","RMUS","SIS_MA",194,194,1,0.815293036123452,1.22655285362769,"high",0
"CS Muanza Sede","Jul","Positivos","RMUS","SIS_MA",186,186,1,0.811665092873103,1.23203524308312,"high",0
"CS Muanza Sede","Jun","Positivos","RMUS","SIS_MA",453,453,1,0.875946018029692,1.14162286193086,"high",0
"CS Muanza Sede","May","Positivos","RMUS","SIS_MA",507,612,1.20710059171598,1.07130494890553,1.36057242444453,"high",-0.207100591715976
"CS Munhava","Feb","Positivos","RMUS","SIS_MA",603,613,1.01658374792703,0.907005501551026,1.13943142323515,"high",-0.0165837479270315
"CS Munhava","Jul","Positivos","RMUS","SIS_MA",540,540,1,0.885909167201931,1.1287838945819,"high",0
"CS Munhava","Mar","Positivos","RMUS","SIS_MA",352,352,1,0.860193978246996,1.16252848228247,"high",0
"CS Munhava","May","Positivos","RMUS","SIS_MA",838,838,1,0.90760273535789,1.10180364276412,"high",0
"CS Vila Nova","Apr","Positivos","RMUS","SIS_MA",3021,3021,1,0.950505329996277,1.05207195419295,"high",0
"CS Vila Nova","Feb","Positivos","RMUS","SIS_MA",3182,3182,1,0.951750508022082,1.05069552532017,"high",0
"CS Vila Nova","Jul","Positivos","RMUS","SIS_MA",125,891,7.128,5.90515594022574,8.665877524451,"low",-6.128
"CS Vila Nova","Jun","Positivos","RMUS","SIS_MA",1563,1563,1,0.931692783604728,1.07331517169317,"high",0
"CS Vila Nova","Mar","Positivos","RMUS","SIS_MA",2962,2962,1,0.950024123392694,1.05260485010511,"high",0
"CS Vila Nova","May","Positivos","RMUS","SIS_MA",2042,2042,1,0.940042985268349,1.06378114157677,"high",0
"Eduardo Mondlane","Apr","Positivos","RMUS","SIS_MA",5887,5850,0.99371496517751,0.958238304019779,1.03050400286041,"high",0.00628503482249023
"Eduardo Mondlane","Feb","Positivos","RMUS","SIS_MA",4795,4261,0.888633993743483,0.852512030675677,0.926263058590477,"high",0.111366006256517
"Eduardo Mondlane","Jul","Positivos","RMUS","SIS_MA",2257,2257,1,0.942906441503135,1.06055060818744,"high",0
"Eduardo Mondlane","Jun","Positivos","RMUS","SIS_MA",2681,2681,1,0.947521253625121,1.05538529734726,"high",0
"Eduardo Mondlane","Mar","Positivos","RMUS","SIS_MA",3899,3858,0.989484483200821,0.946164622743476,1.0347849961639,"high",0.0105155167991793
"Eduardo Mondlane","May","Positivos","RMUS","SIS_MA",3488,3488,1,0.953877680057369,1.04835244697188,"high",0
"HD Manica","Apr","Positivos","RMUS","SIS_MA",5757,5744,0.997741879451103,0.961763260011059,1.03506603088038,"high",0.00225812054889699
"HD Manica","May","Positivos","RMUS","SIS_MA",2052,2036,0.992202729044834,0.932739469809593,1.05545288994141,"high",0.00779727095516569
"HR Nhamatanda","Jun","Positivos","RMUS","SIS_MA",1428,1428,1,0.928623289004443,1.07686293445438,"high",0
"HR Nhamatanda","May","Positivos","RMUS","SIS_MA",1498,1498,1,0.930265759096115,1.07496163351389,"high",0
"CS Cheadeia","Feb","Tratados_ACTs","RMUS","SIS_MA",60,60,1,0.687391397473787,1.45477526148141,"high",0
"CS Cheadeia","Jul","Tratados_ACTs","RMUS","SIS_MA",28,52,1.85714285714286,1.1514774114046,3.05396744477798,"medium",-0.857142857142857
"CS Cheadeia","Jun","Tratados_ACTs","RMUS","SIS_MA",60,60,1,0.687391397473787,1.45477526148141,"high",0
"CS Cheadeia","Mar","Tratados_ACTs","RMUS","SIS_MA",58,58,1,0.682792631737893,1.46457350814511,"high",0
"CS Cheadeia","May","Tratados_ACTs","RMUS","SIS_MA",65,65,1,0.698034379750549,1.4325941945114,"high",0
"CS Dondo","Apr","Tratados_ACTs","RMUS","SIS_MA",3105,3105,1,0.951166923071219,1.05134017567716,"high",0
"CS Dondo","Feb","Tratados_ACTs","RMUS","SIS_MA",1616,966,0.597772277227723,0.551402008728753,0.647775787105314,"low",0.402227722772277
"CS Dondo","Jun","Tratados_ACTs","RMUS","SIS_MA",1695,1695,1,0.9343381885243,1.07027627927679,"high",0
"CS Dondo","Mar","Tratados_ACTs","RMUS","SIS_MA",1308,1308,1,0.925512615186217,1.08048230093416,"high",0
"CS Dondo","May","Tratados_ACTs","RMUS","SIS_MA",1710,1710,1,0.934619591093091,1.06995403213241,"high",0
"CS Inchope","Apr","Tratados_ACTs","RMUS","SIS_MA",720,730,1.01388888888889,0.913449447001536,1.1253936536914,"high",-0.0138888888888889
"CS Inchope","Jul","Tratados_ACTs","RMUS","SIS_MA",601,607,1.00998336106489,0.90076933098401,1.13245776862912,"high",-0.00998336106489185
"CS Inchope","Jun","Tratados_ACTs","RMUS","SIS_MA",818,723,0.883863080684597,0.798605439195287,0.978065990879436,"high",0.116136919315403
"CS Inchope","Mar","Tratados_ACTs","RMUS","SIS_MA",582,582,1,0.889921808321654,1.12369422869403,"high",0
"CS Inchope","May","Tratados_ACTs","RMUS","SIS_MA",993,993,1,0.914871832241098,1.09304928270703,"high",0
"CS Mafambisse","Apr","Tratados_ACTs","RMUS","SIS_MA",1057,1057,1,0.917405725146374,1.09003025879357,"high",0
"CS Mafambisse","Feb","Tratados_ACTs","RMUS","SIS_MA",1000,1000,1,0.915160512192925,1.09270448918713,"high",0
"CS Mafambisse","Jul","Tratados_ACTs","RMUS","SIS_MA",1048,1048,1,0.917063168637998,1.09043742481249,"high",0
"CS Mafambisse","Jun","Tratados_ACTs","RMUS","SIS_MA",1445,1445,1,0.929032922423279,1.07638811915471,"high",0
"CS Mafambisse","Mar","Tratados_ACTs","RMUS","SIS_MA",647,647,1,0.895365154836993,1.11686276219009,"high",0
"CS Mafambisse","May","Tratados_ACTs","RMUS","SIS_MA",1476,1476,1,0.929761933419793,1.07554414098441,"high",0
"CS Mascarenhas","Apr","Tratados_ACTs","RMUS","SIS_MA",279,279,1,0.844040270554912,1.18477759283044,"high",0
"CS Mascarenhas","Feb","Tratados_ACTs","RMUS","SIS_MA",199,199,1,0.817454351469597,1.22330989883683,"high",0
"CS Mascarenhas","Jun","Tratados_ACTs","RMUS","SIS_MA",458,458,1,0.876591944940667,1.14078164392406,"high",0
"CS Mascarenhas","May","Tratados_ACTs","RMUS","SIS_MA",238,238,1,0.832013765720698,1.20190319102929,"high",0
"CS Messica","Apr","Tratados_ACTs","RMUS","SIS_MA",2404,2404,1,0.944642172588612,1.05860190135244,"high",0
"CS Messica","Feb","Tratados_ACTs","RMUS","SIS_MA",2967,2967,1,0.95006545238566,1.05255906052467,"high",0
"CS Messica","Jul","Tratados_ACTs","RMUS","SIS_MA",1283,1283,1,0.924811286939646,1.08130168189141,"high",0
"CS Messica","Jun","Tratados_ACTs","RMUS","SIS_MA",1844,1844,1,0.936981591387715,1.06725682680591,"high",0
"CS Messica","May","Tratados_ACTs","RMUS","SIS_MA",2382,2382,1,0.944392518955473,1.05888174665554,"high",0
"CS Muanza Baixo","Jul","Tratados_ACTs","RMUS","SIS_MA",109,109,1,0.759730267044392,1.31625662867209,"high",0
"CS Muanza Baixo","Jun","Tratados_ACTs","RMUS","SIS_MA",195,195,1,0.815731590787417,1.22589343270954,"high",0
"CS Muanza Sede","Jul","Tratados_ACTs","RMUS","SIS_MA",186,186,1,0.811665092873103,1.23203524308312,"high",0
"CS Muanza Sede","Jun","Tratados_ACTs","RMUS","SIS_MA",413,453,1.09685230024213,0.957794758878678,1.25637123237192,"high",-0.0968523002421307
"CS Muanza Sede","May","Tratados_ACTs","RMUS","SIS_MA",301,612,2.03322259136213,1.76827670099455,2.34188025463089,"low",-1.03322259136213
"CS Munhava","Feb","Tratados_ACTs","RMUS","SIS_MA",561,561,1,0.887970122911282,1.12616401633134,"high",0
"CS Munhava","Jul","Tratados_ACTs","RMUS","SIS_MA",525,525,1,0.884364308323507,1.13075571977312,"high",0
"CS Munhava","Mar","Tratados_ACTs","RMUS","SIS_MA",337,337,1,0.857291483323015,1.16646440499306,"high",0
"CS Munhava","May","Tratados_ACTs","RMUS","SIS_MA",861,861,1,0.9088012232111,1.10035063164491,"high",0
"CS Vila Nova","Apr","Tratados_ACTs","RMUS","SIS_MA",1974,1974,1,0.939042859401568,1.06491411972109,"high",0
"CS Vila Nova","Feb","Tratados_ACTs","RMUS","SIS_MA",3182,2962,0.930861093651791,0.885126498231864,0.978936586477053,"high",0.0691389063482087
"CS Vila Nova","Jun","Tratados_ACTs","RMUS","SIS_MA",891,891,1,0.910295832220323,1.09854397285427,"high",0
"CS Vila Nova","Mar","Tratados_ACTs","RMUS","SIS_MA",3021,3021,1,0.950505329996277,1.05207195419295,"high",0
"CS Vila Nova","May","Tratados_ACTs","RMUS","SIS_MA",1561,1661,1.06406149903908,0.992426431349699,1.14091050743531,"high",-0.0640614990390775
"Eduardo Mondlane","Apr","Tratados_ACTs","RMUS","SIS_MA",5850,5850,1,0.964243986697303,1.03708191473941,"high",0
"Eduardo Mondlane","Feb","Tratados_ACTs","RMUS","SIS_MA",4395,4261,0.969510807736064,0.929288199753059,1.01146737317131,"high",0.0304891922639363
"Eduardo Mondlane","Jul","Tratados_ACTs","RMUS","SIS_MA",2253,2253,1,0.942856884761561,1.06060635093404,"high",0
"Eduardo Mondlane","Jun","Tratados_ACTs","RMUS","SIS_MA",2663,2663,1,0.94734773642614,1.05557860281853,"high",0
"Eduardo Mondlane","Mar","Tratados_ACTs","RMUS","SIS_MA",3899,3858,0.989484483200821,0.946164622743476,1.0347849961639,"high",0.0105155167991793
"Eduardo Mondlane","May","Tratados_ACTs","RMUS","SIS_MA",3466,3466,1,0.953734095420469,1.04851027639851,"high",0
"HD Manica","Apr","Tratados_ACTs","RMUS","SIS_MA",3479,3479,1,0.95381910357859,1.04841682898586,"high",0
"HD Manica","May","Tratados_ACTs","RMUS","SIS_MA",2025,2625,1.2962962962963,1.22281884338589,1.37434032416816,"low",-0.296296296296296
"HR Nhamatanda","Feb","Tratados_ACTs","RMUS","SIS_MA",649,649,1,0.89551991679253,1.11666974820804,"high",0
"HR Nhamatanda","Jun","Tratados_ACTs","RMUS","SIS_MA",1428,1428,1,0.928623289004443,1.07686293445438,"high",0
"HR Nhamatanda","Mar","Tratados_ACTs","RMUS","SIS_MA",467,698,1.49464668094218,1.32747462435557,1.68407099387237,"low",-0.494646680942184
"HR Nhamatanda","May","Tratados_ACTs","RMUS","SIS_MA",1501,1501,1,0.930333618605003,1.07488322468606,"high",0
"CS Muanza Sede","Mar","Obitos","RMUS","SIS_MA",1,1,1,0.0127393670836666,78.4968353162628,"high",0
"CS Muanza Sede","May","Obitos","RMUS","SIS_MA",3,3,1,0.13393758817773,7.46616400672407,"high",0
"HD Gondola","Jul","Obitos","RMUS","SIS_MA",2,2,1,0.0724849535819557,13.7959666190493,"high",0
"HD Gondola","Jun","Obitos","RMUS","SIS_MA",1,1,1,0.0127393670836666,78.4968353162628,"high",0
"HD Gondola","Mar","Obitos","RMUS","SIS_MA",3,3,1,0.13393758817773,7.46616400672407,"high",0
"HD Gondola","May","Obitos","RMUS","SIS_MA",2,2,1,0.0724849535819557,13.7959666190493,"high",0
"HR Nhamatanda","Apr","Obitos","RMUS","SIS_MA",4,4,1,0.186257590850785,5.36890870021573,"high",0
"HR Nhamatanda","Jun","Obitos","RMUS","SIS_MA",1,1,1,0.0127393670836666,78.4968353162628,"high",0
"HR Nhamatanda","Mar","Obitos","RMUS","SIS_MA",3,3,1,0.13393758817773,7.46616400672407,"high",0
